neighbourhood,Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,city,first_review,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Wireless.Internet,Air.conditioning,Kitchen,Heating,Family,kid.friendly,Essentials,Hair.dryer,Iron,translation.missing,Washer,Dryer,Smoke.detector,Fire.extinguisher,Shampoo,Hangers,TV,Cable.TV,Breakfast,Buzzer,wireless.intercom,Carbon.monoxide.detector,Laptop.friendly.workspace,Internet,Indoor.fireplace,First.aid.kit,Elevator.in.building,Pool,Free.parking.on.premises,Gym,Hot.tub,Wheelchair.accessible,Doorman,Dog,Cat,Other.pet,Lock.on.bedroom.door,Pets.live.on.this.property,Private.entrance,Hot.water,Bed.linens,Extra.pillows.and.blankets,Coffee.maker,Refrigerator,Dishes.and.silverware,Garden.or.backyard,Pets.allowed,Safety.card,X24,hour.check,Self.Check,Lockbox,Suitable.for.events,Elevator,Microwave,Cooking.basics,Oven,Stove,Smoking.allowed,Outlet.covers,Bathtub,Dishwasher,Single.level.home,Luggage.dropoff.allowed,Step,free.access,Wide.clearance.to.bed,Accessible,height.bed,Wide.doorway,height.toilet,Wide.entryway,Hot.water.kettle,Babysitter.recommendations,Pack,n.Play,travel.crib,Keypad,Free.parking.on.street,Smart.lock,Wide.hallway.clearance,Flat,smooth.pathway.to.front.door,Well,lit.path.to.entrance,Long.term.stays.allowed,Private.living.room,Children,s.books.and.toys,s.dinnerware,BBQ.grill,Patio.or.balcony,Host.greets.you,Smartlock,Ethernet.connection,Fixed.grab.bars.for.shower,toilet,High.chair,Room,darkening.shades,Changing.table,Stair.gates,Window.guards,Table.corner.guards,Crib,Other,Private.bathroom,Doorman.Entry,Baby.monitor,Baby.bath,Fireplace.guards,Game.console,Firm.mattress,Pocket.wifi,Cleaning.before.checkout,Handheld.shower.head,Waterfront,Ground.floor.access,EV.charger,Wide.clearance.to.shower,Beach.essentials,Beachfront,Bathtub.with.shower.chair,Lake.access,Disabled.parking.spot,Air.purifier,Ski.in,Ski.out,Path.to.entrance.lit.at.night,Firm.matress,Paid.parking.off.premises,Flat.smooth.pathway.to.front.door
Valley Village,37313.638554216865,4.4778640404611165,Apartment,Entire home/apt,2.9518072289156625,1.2530120481927711,strict,0.6987951807228916,LA,nan,0.6144578313253012,100%,2012-05-09,0.1927710843373494,34.163408923616906,-118.39591865781546,Valley Village,14.80722891566265,95.3103448275862,91605.81927710843,1.2289156626506024,1.6746987951807228,0.963855421686747,0.963855421686747,0.9036144578313253,0.9036144578313253,0.5783132530120482,0.5783132530120482,0.8313253012048193,0.4578313253012048,0.46987951807228917,0.43373493975903615,0.8072289156626506,0.8072289156626506,0.8795180722891566,0.46987951807228917,0.5903614457831325,0.5903614457831325,0.8433734939759037,0.39759036144578314,0.12048192771084337,0.13253012048192772,0.13253012048192772,0.5662650602409639,0.5301204819277109,0.6987951807228916,0.27710843373493976,0.4939759036144578,0.21686746987951808,0.4578313253012048,0.6867469879518072,0.12048192771084337,0.21686746987951808,0.10843373493975904,0.0,0.20481927710843373,0.07228915662650602,0.0,0.21686746987951808,0.3132530120481928,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25301204819277107,0.14457831325301204,0.18072289156626506,0.18072289156626506,0.08433734939759036,0.04819277108433735,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.08433734939759036,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van Nest,22484.0,4.718844032249362,House,Private room,2.0,1.0,flexible,0.3333333333333333,NYC,nan,0.5,100%,2011-12-24,0.3333333333333333,40.84316475996305,-73.86832229610863,Van Nest,0.8333333333333334,100.0,10460.333333333334,1.1666666666666667,1.5,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van Nuys,37726.86666666667,4.435305958383067,House,Private room,3.1777777777777776,1.3722222222222222,strict,0.7111111111111111,LA,nan,0.7,100%,2013-06-04,0.3888888888888889,34.19196568524118,-118.45197143085275,Van Nuys,10.266666666666667,91.01754385964912,91405.1888888889,1.3333333333333333,1.6629213483146068,0.9666666666666667,0.9555555555555556,0.9555555555555556,0.8888888888888888,0.5444444444444444,0.5444444444444444,0.9111111111111111,0.4,0.5333333333333333,0.35555555555555557,0.8777777777777778,0.8666666666666667,0.9,0.32222222222222224,0.8,0.7,0.8333333333333334,0.45555555555555555,0.14444444444444443,0.1111111111111111,0.1111111111111111,0.7444444444444445,0.5333333333333333,0.5555555555555556,0.16666666666666666,0.4888888888888889,0.15555555555555556,0.24444444444444444,0.7555555555555555,0.12222222222222222,0.23333333333333334,0.1111111111111111,0.011111111111111112,0.1,0.08888888888888889,0.022222222222222223,0.35555555555555557,0.17777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.14444444444444443,0.17777777777777778,0.17777777777777778,0.1,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.14444444444444443,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venice,37045.309328968906,5.1282271027879185,House,Entire home/apt,3.776595744680851,1.3520953163516845,strict,0.8600654664484452,LA,nan,0.8036006546644845,100%,2014-04-14,0.2078559738134206,33.99230770962288,-118.4652523817733,Venice,38.86006546644845,94.61385199240986,90288.00900900901,1.4118129614438064,1.9926229508196722,0.9844517184942717,0.3265139116202946,0.9345335515548282,0.8887070376432079,0.6317512274959084,0.6317512274959084,0.8747954173486089,0.6579378068739771,0.6039279869067103,0.2937806873977087,0.7512274959083469,0.7422258592471358,0.8420621931260229,0.47299509001636664,0.7594108019639935,0.6972176759410802,0.795417348608838,0.4656301145662848,0.09492635024549918,0.08265139116202946,0.08265139116202946,0.6350245499181669,0.630114566284779,0.7479541734860884,0.20458265139116202,0.40507364975450083,0.05155482815057283,0.06464811783960721,0.5499181669394435,0.060556464811783964,0.07774140752864157,0.04991816693944354,0.004091653027823241,0.10965630114566285,0.05810147299509002,0.011456628477905073,0.13666121112929625,0.16284779050736498,0.12111292962356793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.15630114566284778,0.41407528641571195,0.41407528641571195,0.22013093289689034,0.12438625204582651,0.05810147299509002,0.0,0.0,0.0,0.0,0.0,0.057283142389525366,0.0032733224222585926,0.041734860883797055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012274959083469721,0.018821603927986905,0.018821603927986905,0.018821603927986905,0.07201309328968904,0.0008183306055646482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012274959083469721,0.014729950900163666,0.013911620294599018,0.009819967266775777,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.008183306055646482,0.009819967266775777,0.009819967266775777,0.004909983633387889,0.0032733224222585926,0.0016366612111292963,0.0,0.008183306055646482,0.0,0.0,0.004909983633387889,0.0024549918166939444,0.004909983633387889,0.0024549918166939444,0.004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon,4215.0,4.8283137373023,Loft,Private room,1.0,1.0,flexible,0.0,LA,nan,0.0,nan,2015-04-22,0.0,34.0013340148231,-118.199483310803,Vernon,0.0,,90058.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinegar Hill,35311.42857142857,4.815840154542619,Apartment,Entire home/apt,2.5714285714285716,1.0714285714285714,strict,1.0,NYC,2015-01-05,0.8571428571428571,100%,2012-01-24,0.0,40.703272987991866,-73.98278044653473,Vinegar Hill,19.571428571428573,97.42857142857143,11201.0,1.2857142857142858,1.5714285714285714,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Visitacion Valley,40876.02702702703,4.674289409325409,House,Private room,3.027027027027027,1.1891891891891893,moderate,0.8648648648648649,SF,nan,0.4864864864864865,100%,2014-02-03,0.3783783783783784,37.71629987563557,-122.40472855920777,Visitacion Valley,38.729729729729726,94.97058823529412,94134.0,1.1081081081081081,1.6216216216216217,0.9459459459459459,0.13513513513513514,0.7297297297297297,0.8648648648648649,0.4864864864864865,0.4864864864864865,0.7837837837837838,0.6756756756756757,0.5945945945945946,0.32432432432432434,0.6216216216216216,0.6216216216216216,0.7027027027027027,0.32432432432432434,0.6486486486486487,0.7297297297297297,0.6756756756756757,0.21621621621621623,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.6216216216216216,0.6216216216216216,0.43243243243243246,0.21621621621621623,0.35135135135135137,0.0,0.0,0.5675675675675675,0.0,0.02702702702702703,0.0,0.0,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.40540540540540543,0.2702702702702703,0.24324324324324326,0.32432432432432434,0.32432432432432434,0.21621621621621623,0.16216216216216217,0.2702702702702703,0.24324324324324326,0.08108108108108109,0.02702702702702703,0.10810810810810811,0.24324324324324326,0.24324324324324326,0.35135135135135137,0.2702702702702703,0.10810810810810811,0.0,0.2702702702702703,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,42283.470588235294,4.494886645914182,Apartment,Private room,2.235294117647059,1.0,flexible,0.47058823529411764,NYC,nan,0.23529411764705882,100%,2017-08-29,0.5294117647058824,40.89296168405972,-73.85484594129552,Wakefield,21.11764705882353,94.5,10466.29411764706,1.0,1.588235294117647,0.9411764705882353,0.47058823529411764,0.8823529411764706,0.6470588235294118,0.29411764705882354,0.29411764705882354,0.7647058823529411,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.8823529411764706,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.7058823529411765,0.5294117647058824,0.35294117647058826,0.0,0.0,0.8823529411764706,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.4117647058823529,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Heights,35417.40581717451,4.334558123273647,Apartment,Private room,2.401662049861496,1.0438108484005564,flexible,0.6329639889196675,NYC,nan,0.5720221606648199,100%,2015-10-06,0.2590027700831025,40.847271842329285,-73.95672443521762,Washington Heights,13.566481994459833,92.49152542372882,10104.801120448179,1.1163434903047091,1.3694444444444445,0.9570637119113573,0.7382271468144044,0.9127423822714681,0.8781163434903048,0.39196675900277006,0.39196675900277006,0.8254847645429363,0.4556786703601108,0.46121883656509693,0.3684210526315789,0.4182825484764543,0.40581717451523547,0.8019390581717452,0.23545706371191136,0.5110803324099723,0.5775623268698061,0.6385041551246537,0.22853185595567868,0.09695290858725762,0.47506925207756234,0.47506925207756234,0.6398891966759003,0.4986149584487535,0.5277008310249307,0.009695290858725761,0.3268698060941828,0.0,0.0013850415512465374,0.04709141274238227,0.019390581717451522,0.04155124653739612,0.06925207756232687,0.029085872576177285,0.054016620498614956,0.055401662049861494,0.004155124653739612,0.2673130193905817,0.14127423822714683,0.013850415512465374,0.0886426592797784,0.07063711911357341,0.05263157894736842,0.05124653739612189,0.07756232686980609,0.06371191135734072,0.0013850415512465374,0.10664819944598337,0.11218836565096953,0.10664819944598337,0.10664819944598337,0.0443213296398892,0.0332409972299169,0.018005540166204988,0.4889196675900277,0.07063711911357341,0.06509695290858726,0.06786703601108034,0.0664819944598338,0.0443213296398892,0.006925207756232687,0.06371191135734072,0.02631578947368421,0.006925207756232687,0.029085872576177285,0.02631578947368421,0.02631578947368421,0.01662049861495845,0.015235457063711912,0.009695290858725761,0.01662049861495845,0.0110803324099723,0.009695290858725761,0.006925207756232687,0.002770083102493075,0.002770083102493075,0.002770083102493075,0.002770083102493075,0.008310249307479225,0.0,0.0013850415512465374,0.013850415512465374,0.012465373961218837,0.012465373961218837,0.0221606648199446,0.0221606648199446,0.03462603878116344,0.0332409972299169,0.012465373961218837,0.008310249307479225,0.008310249307479225,0.0,0.0,0.060941828254847646,0.0,0.0110803324099723,0.0013850415512465374,0.004155124653739612,0.004155124653739612,0.0221606648199446,0.0221606648199446,0.0013850415512465374,0.0013850415512465374,0.030470914127423823,0.0,0.002770083102493075,0.0013850415512465374,0.0,0.0,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.00554016620498615,0.004155124653739612,0.006925207756232687,0.006925207756232687,0.00554016620498615,0.004155124653739612,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.004155124653739612,0.0,0.0,0.0,0.002770083102493075,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0
Washington Highlands,53735.25,4.803479845759322,Apartment,Entire home/apt,2.75,1.0,flexible,0.5,DC,nan,0.5,90%,2015-08-07,1.0,38.829555342851,-77.00260759789195,Washington Highlands,2.75,91.5,20032.0,1.5,1.25,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.0,0.5,1.0,0.25,0.0,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Park,28044.5,3.8405378413621074,Condominium,Private room,1.75,1.0,strict,0.5,Chicago,2016-10-17,1.0,100%,2015-06-09,0.5,41.79106906275077,-87.62149026625676,Washington Park,38.25,94.75,60631.5,1.0,1.0,0.75,0.5,0.75,0.75,0.0,0.0,0.75,0.5,0.5,0.5,0.25,0.25,1.0,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.75,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watertown,68921.0,5.29330482472449,Condominium,Entire home/apt,4.0,1.0,strict,1.0,Boston,nan,0.0,nan,2016-10-07,1.0,42.3665029697376,-71.1478494776694,Watertown,0.0,,2472.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watts,45643.333333333336,4.273297495826367,House,Private room,2.3333333333333335,1.8333333333333333,flexible,0.0,LA,nan,0.0,nan,2016-09-21,0.6666666666666666,33.93426648965623,-118.239138936164,Watts,1.3333333333333333,100.0,90059.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Heights,37610.125,5.000172328845815,House,Entire home/apt,3.375,1.875,flexible,0.625,DC,nan,0.625,nan,2015-07-04,0.25,38.932530467380474,-77.08664431825208,Wesley Heights,2.875,97.0,20016.0,2.125,2.375,0.875,0.875,0.75,1.0,0.375,0.375,0.875,0.875,0.375,0.625,1.0,1.0,1.0,0.875,0.625,0.75,0.75,0.125,0.125,0.0,0.0,0.5,0.875,0.375,0.375,0.25,0.125,0.125,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Adams,34760.669291338585,4.221574890819628,House,Private room,2.622047244094488,1.1983471074380165,flexible,0.6062992125984252,LA,nan,0.7165354330708661,100%,2012-05-08,0.28346456692913385,34.0309249297806,-118.30284394693443,West Adams,18.30708661417323,90.55294117647058,90012.00787401575,1.1023622047244095,1.6062992125984252,0.968503937007874,0.5984251968503937,0.8661417322834646,0.8031496062992126,0.4409448818897638,0.4409448818897638,0.6929133858267716,0.33858267716535434,0.3464566929133858,0.4015748031496063,0.7480314960629921,0.7165354330708661,0.7165354330708661,0.4409448818897638,0.5275590551181102,0.49606299212598426,0.5275590551181102,0.28346456692913385,0.11811023622047244,0.0,0.0,0.5275590551181102,0.5275590551181102,0.6377952755905512,0.07086614173228346,0.3779527559055118,0.07874015748031496,0.08661417322834646,0.5275590551181102,0.07086614173228346,0.11811023622047244,0.031496062992125984,0.007874015748031496,0.13385826771653545,0.11023622047244094,0.0,0.2677165354330709,0.1968503937007874,0.07874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13385826771653545,0.15748031496062992,0.23622047244094488,0.23622047244094488,0.07086614173228346,0.03937007874015748,0.11023622047244094,0.0,0.0,0.0,0.0,0.0,0.08661417322834646,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
